review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan
"Aroma:wangi bunga lembut powdery Tekstur:cair Kegunaan:cocok dipakai di ruang ber ac,di luar ruangan pun enak Dapat harga 180rb aja Seneng banget",0,0,0,0
"Aroma:aroma cukup menyenangkan Tekstur:cair sangat ringan Kegunaan:cocok untuk parfum sehari-hari Packaging cakep,nuansa floral biru muda ??.. lumayan dpt bonus mini extrait down to earth",2,0,0,0
Untuk parfum harga 200 ribu worthit bgt apalagi blind buy!! Packaging nya juaraaa berasa beli parfum harga 700+++,0,0,0,0
"Tekstur:cair? Performa:tahan 6-8 jam Cocok Untuk:unisex Wanginya floral banget dan seger, kalem soft, tidak nyengat",0,0,0,0
"Performa:bagus Cocok Untuk:tiap hari Tekstur:cair, gak oily Sempet takut paketnya bocor, tapi kok wanginya semacam wipol wkwk, dan ternyata alhamdulillah emang gak bocor, cuma kena dari paket lain mungkin Wanginya enak, aku suka bgt wangi yg setelah beberapa menit disemprot, bukan wangi yg awal awal, kyk ada seger sabunnya",0,0,0,0
"Adu adu lucu banget box nyaaa, wanginya enakkk tp kenapa lebih suka secret produknya yaaa, ini apakah sudah dijual? Please kasih tauu:(",0,0,0,0
Aroma:wangi fresh Tekstur:cair packagingnya sangat aman pas sampai tidak ada pecah apapun ga sia2 nunggu po hehe terimakasii????????????,0,0,0,0
Wewangian:wangi yang fresh bunga Tekstur:spraynya mantep bgt Daya tahan:tahann lamaa bgtt top banget sm maykonos ini enakk wangiiiinyaa segerrr pokokknyaa the bestt bngtt,0,0,0,0
"Maa syaa Allah, ini kemasan nya cantik bgt ga main2.. ala2 parfum mahal..dan wangi nya enak bgt mewah tp lembut ??????",0,1,0,0
"Wewangian:suka banget wanginya bunga2 seger gitu Tekstur:cair Daya tahan:tahan lama Suka banget sama parfum my konos pernah coba xoxo rosy, sparkling rose sam vanilla clouds",0,0,0,0
"Ada bintang 10 gak buat kasih nilai?? Gila sih Enchanted Mykonos juaraaaa abis...!!! War utk yg ketiga x nya baru dapat ini parfum, langsung beli 2 padahal belom cium wanginya samsek, tp review org"" Menggoda banget.. Dan TERNYATA aku CINTA.. Wangi yg aku sukaaaa banget ?? duuhhh lope"" Mykonos ?",0,0,0,0
"Cocok Untuk:daily Tekstur:cair Performa:bagus Seenak itu, dikasi tester secret product... omg !!!! Baunya eeenaaaakkkkk bgt !",0,0,0,0
"Elegan packagingnya, botolnya juga sama elegan. Baru pertama kali nyoba",0,0,0,0
"Aroma:enchanted Kegunaan:sehari hari Pertama kali di semprot emang aroma orange sm citrusnya kecium banget, tapiiii lama2 lebih soft malah ke arah bunga2 gitu, trs yg aku suka wanginya tuh ga manis malah seger ga bikin pusing. Minyak wangi ini di semprot ke kulit makin lama makin enak deh wanginya, dipake buat sehari2 apalagi buat panas2an ini oke banget. Ditambah dikasih tester monaco royal, itu juga enak cuman untuk aku yang kurang suka wangi manis monro emang lebih kenceng wangi caramel nya. Kayaknya monro kalau dipake diruangan ber AC ok deh, tapi kalau untuk panas2an kayaknya enchanted lebih cocok. Packaging nya si juara bubblewrap nya tebel banget, ga ada masalah di produknya aman sentosa.",0,0,0,0
Aroma:wangi floral banget enak Kegunaan:apapunn kegistan Wangitnya seger bunga banget yang gk eneg.. terbaik.. Dapat free vanilla cloud??,0,0,0,0
"Baunya seger bgt aku suka, dapet tester 2 wanginya aku juga suka manise seger pluss dapet free 100ml juga dari mykonos , aaaahhh thank you maykonos ga salah aku koleksi parfum mykonos ??",0,0,0,0
"Performa:untuk di ruangan ber AC sepertinya cukup tahan lama Cocok Untuk:fresh, mood booster Yuk my konos yang lain restock dong, mau koleksi yang laen produk awal2 launching ??????",0,0,0,0
"Wewangian:wangi yang segar banget kaya habis mandi, cocok buat yg kerja indoor maupun outdoor Tekstur:tekstur cair Daya tahan:baru pertama kali coba semoga awet lama Work it too blind buat versi aku??",0,0,0,0
Cepet banged nyampenya bonus nya whaaa syuka wangikk nya luvv my konoz,0,0,0,0
Aroma:fresh Tekstur:cair Kegunaan:buat hari hari Wanginya seger banget.. pas dsemprot pertama awalnya biasa aja kayak ada citrusnya. Lama lama wanginya jd soft bunga banget kayak habis mandi seharian jadinya ??,0,0,0,2
Wewangian:freshh ak sukaa Tekstur:cair n ringan Daya tahan:udh dibawa mandi masi nempel di kulit bakal beli varian lainnya sii,0,0,0,0
masih ga percaya ini parfum harga nya under 250k. terniat banget packing nya?????? koleksi parfum ke 3 aku nih dan aku suka semuaa wangi nya,0,0,0,0
"Tekstur:Baik Performa:Baik Cocok Untuk:Setiap saat Alhamdulillah, paket sampai dengan baik",0,0,0,0
"Pertama kali beli, dan enak banget wanginy elegant gt kek wangi cwe kue banget hahaa fresh manis dapet banget",0,0,0,0
"Wangi enk ndk bikin pusing, mksih tester'a dgn wangi yg sangat enk jg ?",0,0,0,0
"Cocok Untuk:sehari-hari & formal Tekstur:wangi sekali Ketahanan:awet Wangi banget, packing aman dan dikasih bonus ??",0,0,0,0
"Pesanan sesuai,harga terjangkau lg diskon,pengen beli yg lain tapi kagak diskon ,pengemasan dan pengiriman cukup baik,wangi nya enak lembut tapi blm tau ketahanan wangi berapa jamnya tks",0,0,0,0
"Aroma:seger Tekstur:cair Kegunaan:sehari-hari Enak wanginya seger, tapi di aku kayanya gak tahan lama wanginya",0,0,0,0
Aku sukak wanginya dan aethetic packagenya bakal jd langganan nih ??????,0,0,0,0
"Cocok Untuk:hari hari Performa:baik Tekstur:bagus Wanginya familiar, tetep enak jg.",0,0,0,0
Cocok Untuk:infomal formal Tekstur:cair Performa:cukup tahan lama Ini packingnya cantik baanget sayang kalo mo di buang hihi Kalau wangi jelas enak banget seger juga,0,0,0,0
Aroma:bagus Tekstur:bagus Kegunaan:bagus Sudah diterima dengan baik produknya. Bagus banget recomended seller banget makasih ya,0,0,0,0
Cuma mau bilang. Inii baunya enakkkkkk bangetttt. Soft. Pencinta floral powdery WAJIIIBB pakai ini. Bakal beli lagiii lagiii lagiii dan lagi sihh ini. Isi 100ml. Botolnya ngga terlalu berat. Kecintaakkan ????????,0,0,0,0
Like a fresh bouquet! Parfum lokal terlonglasting. Smart elegant modern princess feels Sedikit mengingatkan dgn enchanted yg mungkin wanita gen 90an tau nostalgic yet refreshing,0,0,0,0
Aroma:super sesuai dengan taste saya Kegunaan:wangi sekali Flowery and fresh,0,0,0,0
Yang namanya #LexyApproved memang nggak pernah gagal. Aku yang punya hidung sensi dan gampang pusing sama wangi parfume aneh-aneh aja langsung suka. Good job mykonos team!,0,0,0,0
"Aroma:first sniff baunya bakal kayak mangga muda sih Tekstur:yang penting ga overspray Kegunaan:parfum pagi ke sore maserasi dulu sebulan baru kerasa ada jasmin jasmin tea nya gitu, awal spray bakal kaget atau bahkan gasuka, tapi nikmati dulu gusy dray downnya enak banget",0,0,0,0
"Bagus sekali botolnya wanginya juga enak cuma emang ini wanginya soft bgt yaa.. semoga awet juga sii aku cuma semprot ke kulit tangan aja, tapi aku sukaa",0,0,0,0
"Packagingnya cantik sekali, trus dapat mini bag buat parfurmnya, cakep banget, wangiiii, terima kasih mykonos",0,0,0,0
"Wewangian:enak fresh floral Tekstur:cair, dan ringan Daya tahan:kuat karna sudah extrait de parfum recomended????????????",0,0,0,0
Aroma:Tahan lama Udh paling bener dah beli parfum disini gak ada yg gagal,0,0,0,0
Wanginya enak bangett manis segerr.. pertama disemprot mirip Miss Dior yg Blooming apa gitu.. lama2 jd soft gt.. kurang tahan lama ya di aju but so far ga nyesel deh blind buy ini haha :),0,0,0,0
"Varian ke 3 mykonos yang dipunya, suka banget sama semua aromanya yang udh aku beli. Tempatnya juga lucu lucu",0,0,0,0
"Tekstur:cair Cocok Untuk:everyday scent Ketahanan:seharian hint wangi masih nempel Parfum ini enak banget!bosen sama wangi vanilla pengen yg fresh ini good choice banget.Awalnya kaya biasa aja lama lama jadi suka banget wanginya,dipake ngantor seger banget awal dipake,seterusnya nempel banget seharian jadi soft kalem lembut,wangi wangi cantik.Dapet free edt berry caramel pancake 125ml enak poll!dapet yg mini jg adelina 3,5ml so-so aja terlalu citrus,balik ke selera ya.Overall top parfum mykonos emang,udh botol kedua setelah morrocan vanilla,next pasti banget coba yang lain,LUVVVV!!",0,0,0,0
"Dapet harga flash sale kemarin, jadi murah. Terimakasih Mykonos. Ini tuh enak banget wanginya, tahan lama juga dipakenya, awet ber jam-jam",0,0,0,0
Aroma:enakk poll soft bgt wanginya Tekstur:oke Kegunaan:acara dan hari hari mykonos emang best bgt! aku smpenminta ke admin nya d kirim secepatnya karna stock untuk keluar negeri xixi????,0,0,0,0
"Ketahanan:+/- 6 jam di ruang AC Sebelumnya udah beli yg decantnya dan suka wanginya fresh gitu, jadi beli yg 100ml. Ketahanannya lumayan di ruangan AC. Penasaran sama dark secret. Mungkin next bakal coba yg dark secret.",0,0,0,0
Best sih ini wangi nya … awet bgt .. mama ku lgsg nanya wangi bgt kamu..wangi nya enak bgt.. br pertama beli mykonos Jd pgn beli yg seri lain …,0,0,0,0
Tekstur:cair Performa:wangi Enchanted terbaik banget sih wanginya enak seger ga bikin enek lagi ??,0,0,0,0
Alhamdulilah sampe barangnya botolnya lucu bgt kayanya aku bakal beli varian karena botolnya hehehe,0,0,0,0
"Cakeppp banget packagingnyaaa! Baunya seger dan tahan lama. Makasih banyak min, nggak mengecewakanm",0,0,0,0
"Aroma:wangi seger banget Tekstur:cair Kegunaan:cocok buat sehari"" Akhirnya yg ku tunggu dtg juga ????wangi kesukaanku .. sukses terus kaka??????",0,0,0,0
"Kemasan cantik, wanginya enak, hanya po yang lumayan agak lama. Thanks seller untuk dua tester parfumenya, yang matcha latte ternyata wanginya enak juga.",0,0,0,0
"Cocok Untuk:all occasion Tekstur:cair agak oily, pas ku bandingin sama verve dan WIP sama aja gak terlalu kentara perbedaannya Performa:aromanya emang kenceng di awal tapi tipis setelahnya anginan doang gak kerasa lagi LOW SPL aromanya tuh pekat dan tebel tapi karena endingnya soft jadi kayak anginan doang aromanya sekali lewat di kulit ku, gak yg kayak banyak orang bilang SUPER AWET NYEBAR ULALA gk gitu sih dikulitku, udah pake berkali-kali so far sekali lewat aromanya kayak WHEN IN PARIS punyaku, botolnya mudah kotor,",0,2,2,2
"wanginya enak seger, packaging dan botolnya gila sii?? dapet tester matcha latte jugaa",0,0,0,0
"Wanginya enak banget parfumnya, terus dapat bonus tester parfum yg lain dan itu juga wangi nya enak banget",0,0,0,0
"Performa:okk, tahan lama, wanginya enakk Thank u myknonos ini pembelian pertama akuu, udh dicobaa wanginya enak, tipe” wangi cewe kalem hahaha, tahan lama juga di akuu. Dpt byk bonuss juga ni tester aphrodite dan linen/body spray slow livingg gitu. Sooo satisfied!",0,0,0,0
"Aaaa seneng bangeett, udah packaging cantik eh wanginya juga cantiiikk aaaaa syukaakkkk<4",0,0,0,0
"Wewangian:Fresh Floral Tekstur:Cair Daya tahan:Long lasting Penasaran dengan Enchanted ini uda lama, karena menurut reviewer2 parfum bisa dipakai untuk cowok. Akhirnya daripada kepikiran terus, coba beraniin beli yg 100ml karena pas kebetulan ada flash sale dapat di harga 160k. Aromanya fresh wangi bunga2an. Strong aroma bunga peony nya. Gak ada notes manisnya. Intinya parfum yg wangi fresh segar bunga. Cocok untuk dipakai pagi - siang hari. Thankyou Mykonos ??????",0,0,0,0
"Suka sama wangi parfumnya. Dapat bonus vanilla clouds enak juga wanginya. Dan dapat 2 tester parfum baru, suka wangi yang produk ""Z""",0,0,0,0
Tekstur:ok Ketahanan:ok Cocok Untuk:ok Barang sampai dengan baik Sesuai pesanan Terimakasih,0,0,0,0
"Gak tau pembelian ke berapa puluh kalinya parfume Mykonos. Tp klo yg enchanted yang pasti udah beli 3 kali, karena wanginya memang enak dan bisa di pakai daily. Pagi, siang, sore atau malam.",0,0,0,0
Sumpah ini vibesnya kayak pengantin baru. Gilaaa seniat itu dan gak pernah gagal disemua varian wanginyaaa gila beneran,0,0,0,0
"Aroma:Wangi seger Tekstur:Cair Kegunaan:Untuk semua acara Terima kasih Paket nya udah sampe, sesuai pesanan, dan lebih cepat dari prediksi",0,0,0,0
Wanginya enak bangett. Kotak dan botolnya juga keren. Bagus bgt asli. Dan aku dibonusin edt vanilla clouds. Thankyou mykonos,0,0,0,0
cintaaaa & sukaaa banget sama wanginya ?? ternyata ada juga parfum lokal yg bener2 mewah ??,0,0,0,0
Wangi banget Dapet tester pink drops wanginya kaya es krim vanilla,0,0,0,0
"Sudah ke 4x beli parfum mykonos, tp tetep my fav aprodite yg wanginya aweettt bgt. Ini seger sih cuman mungkin kurang cocok dia aku tp gpp lama kelamaan pasti suka jg. Dpt gift juga makasih mykonos",0,0,1,0
"Daya tahan:6 jam di kulit masi ada samar samar, mungkin bakal lebih awet dibajuu fresh bunga cocok buat dailyy ??",0,0,0,0
Ini parfum enak bgt baunya lembut elegant bgt baunya tahan seharian suka bgt,0,0,0,0
Wewangian:fresh floral clean Tekstur:cair Daya tahan:awet lah pasti Enchanted fresh clean awet,0,0,0,0
"Pertama kali beli yang Zora wanginya gak aku banget, tapi alhamdulillah suami suka jadi dipake sama suami. Akhirnya beli lagi yang enchanted ini dan Wangi nya enak bangettttttt !! Dry down nya tu sama banget sama yang bos aku pake, agak ngeri ya dipake kekantor takut orang salah kira ?? T.O.P lah pokoknya Mykonos ????????",0,0,0,0
"Wewangian:wangi oke sabun, bunga gitu enak buat di pake sekolah Tekstur:gampang di terima bau nya sama orang lain Daya tahan:ya lumayan di pake sekolah tahan sampe sore",0,0,0,2
"Aroma:wanginya suka, nyegerin Kegunaan:sangat cocok Pengiriman cepat dan kemasan safety bgt",0,0,0,0
Parfum nya wangiii bgtttt segerr dan free tester. Aneh nya aku malah lbh suka wangi tester nyaa yg Hawaiian manis buah dan bunga seger bgtt,0,0,0,0
Performa:belum tau tahan sampe berapa lama Tekstur:cair Cocok Untuk:dipake ngampus,0,0,0,0
"Aroma:WANGI BANGETT, mewah gtuu botolnya cantik, mewah gtuu?????? WANGI BGT TIPIKAL WANGI YG SEGER GTUU",0,0,0,0
Terimakasih barangnya udah sampe dengan selamat dan sesuai dengan pesanan,0,0,0,0
"Tekstur:cair Cocok Untuk:yang suka wangi mevvah Performa:unik , fresh Awal semprot curiga kok kaya gak asing sama wanginya , semakin lama semakin kecium kaya parfum bvulgari rose yang pernah aku pake dulu . Beda harga tapi wanginya hampir sama , ketemu parfum dari Mykonos jadi flashback lagi. Jujurly sukak banget . Insyaallah semoga rezekinya ada terus bakal order lagi . Thk mykonos .",0,0,0,0
"Baru pertama kali beli parfum Mykonos, bau parfum nya kek familiar tapi lupa parfum apaan, dapat tester slow living jugaaa makasiii yaa",1,0,0,0
Tekstur:segar mewah aromanya...the best... Saya terima packing aman setelah sy coba wanginya segar mewahhhh sangat suka...smoga awet aromanya...terimakasih bsk akan beli lagi..,0,0,0,0
Pantes di bilang juara.. Wanginya beda dari yg lain.. Mykonos the best parfum lokal,0,0,0,0
"Kaak serius aku diginiin?? CO pas 11.11 keterangannya PO 15-30 hari, tapi hari ini udah nyampe? Kaget plus senengg banget kaa?? mana wanginya enak banget segerr",0,0,0,0
Wewangian:sabun flower Tekstur:cair Daya tahan:cukup lama enak suka klo beli di online official selalu dpet vial,0,0,0,0
"blind buy yg ga nyesel. pernah punya wanginya mirip gini tapi lupa parfum apa. dikasih bonus banyak bettt, edt nya berry caramel pancake sama testernya caramel fudge cookie. luvvv mykonos ????",0,0,0,0
enak itu wanginya aaaah suka bgt elegant lagi sampek temen kantorku tanya parfumnya mahal bgt suka suka sukaaa ????????,0,1,0,0
Wewangian:aroma segar bunga Tekstur:cair dan ringan Daya tahan:awet lama baru nyoba harum ini pertama kali. tidak terlalu strong tapi harum bunga. tapi awet harumnya.,0,0,0,0
"Wewangian:wanginya seger bunga gitu Daya tahan:belum dicoba tapi semoga awet walopun kena matahari Edit : ketahanannya ga setahan dulu lagi, sekarang dipake pagi jam set 8, pas kam 3 sore udah lumayan hilang wanginya. Padahal aku cuman diruangan yg ber ac ga kena matahari sama sekali, sayang banget kualitasnya ga sebagus yg dulu?? so sorry ngasi bintang 3",0,2,2,2
"Aroma:enak bangeeeeettt Tekstur:cair Kegunaan:bikin wangi Ini aroma yg selama ini aq cari2, ternyata adanya d mykonos, dan ini mewah bangeeeet, ya ampuuun sukaaaaaaa",0,0,0,0
My konos memang best banget!! Wanginya gapernah mengecewakan?? selalu jatuh cintaa???? Packaging nya juga mewahh??????,0,0,0,0
"Aroma:Memiliki Wangi Yang Menyenangkan Tekstur:ringan dan nyaman dipakai Kegunaan:sangat cocok di gunakan sebagai parfum Alhamdulillah barang sudah sampai dengan aman. Wanginya segar dan lembut, cocok yang suka wangi kalem, wanginya manis dan segar. Botolnya elegan dan packagingnya cantik",0,0,0,0
Aroma:harum dan tahan lama Tekstur:cair Kegunaan:wangi tubuh best variant perfume,0,0,0,0
Aroma:wanginya enakkk kaya wangi wangi sabun gitu Tekstur:cairrr Kegunaan:buat hari hari cocok Ini wangi yang sangat familiar dan cewe seger bangetttt,0,0,0,0
"Cocok Untuk:segala occasion Tekstur:floral, fruity, yang makin dicium makin enak Performa:sangat bagus Awalnya aku agak b aja ama wanginya, tapi wah makin dicium makin enak. Parfum Mykonos bener2 nggak pernah mengecewakan, mau baunya bukan bau lu, tetep aja wanginya bisa lu pake :D",0,0,0,0
Performa:8/10 Cocok Untuk:Day & Night - Casual & Formal Tekstur:- I do really loves the scent. Very much! It is really wonderful perfume ??. Would give this perfume a 10/10 if the SPL could be better than this.,0,0,0,0
"Harumnya gak bikin pusing enak seger, tahan lama juga baunya",0,0,0,0
"Tekstur:cair Cocok Untuk:female Performa:baguuus Pertama kali coba my konos krn penasaran liat review dari selebgram, eehh trnyt po nya gak lama. Aku chat minta segera dikirim krn udh penasaran hehehe trnyt beneran dikirim lebih cepat. Makasiiiii admin mykonos ??. Dan wangi enchanted memang enaaaaaaak bgt. Kemasan juga cantiiik ??. Udh gitu dapat bonus perfume spray dan mini pouch. Jd pengen punya varian yg lain. Aaaaa Thank u my konos ??",0,0,0,0
"Amannn sampe rumah Wangiiiii, kotaknya elegan bgtttt… huhuuuu",0,0,0,0
"Aroma:harum segar Tekstur:cair Kegunaan:sebagai parfum Sangat suka, packing juga aman bangett. Dapet bonus juga.",0,0,0,0
Aroma:nice Tekstur:nice Kegunaan:nice Bagus pokoknya Premium banget pengemasannya Bakal langganan,0,0,0,0
Alhamdulillah paket sdh sampai dan pengiriman cepat...packing rapih sesuai ekspetasi...suka sekali dg wangi nyq...elegan trs lumayan lqma ketahanan nya...Alhamdulillah dapet harga flash sale,0,0,0,0
"Wewangian:MEWAH BGT Daya tahan:6jam++ 2x beli, dan aaa selalu sukaa",0,0,0,0
"Wanginya seger bgt, tp lebih suka dapet tester zora wanginya enak bgttttt, next beli zora",0,0,0,0
"Aroma:mewah Tekstur:floral abis Kegunaan:sehari hari wanginya mewah banget, cocok untuk perempuan yg suka aroma fresh floral",0,0,0,0
"Packagingnya extra as usual lah ya, bottle nya gila si cangtip bgt. Aku baru semprot sekali udah mleyot ?? wangiiiiiii",0,0,0,0
"Wangi parfum mahal. Packaging cantik, harga ga bikin kantong kering. Cocok banget bersaing dengan brand internasional ??",0,1,0,0
"Bau nya enak flower powder gitu, tp bukan tipe yg nye grak jadi butuh lumayan banyak spray",0,0,0,0
"Performa:12 jam!!!! gak bisa berkata-kata lagi. good job mykonos team! wanginya fresh seger floral, drydownnya sedikit manis dan ada musknya. tapi tetep seger pol! dan packagingnya 1000000/100???",0,0,0,0
"Yes, this scent is meant to make you feel like a princess, But this time, you're no ordinary princess You're sophisticated & charming, yet bold & brilliant, You're a princess with a statement, Enchant them with your confidence, Bloom wherever you go.",0,0,0,0
wangiu sukaa segarr... dapat decant jugaa yeayyyy senanggg,0,0,0,0
"Padahal aku udah co 2x cuma sampai 1, satunya lagi dibatalin sama pihak spx nyaa weei ada masalah apaa sama pengirimanya yaa dikirim dihari yg sama padahal ??",0,0,0,0
"Tekstur:. Performa:. Cocok Untuk:. packaging totally fine. bau karet tutup botol parfum lumayan nyengat. utk parfumnya, bener bener seperti yg dideskripsikan. very fresh floral! semakin dry, semakin enak. sukak!",0,0,0,0
Tekstur:cair Performa:tahan lama Cocok Untuk:suami dan istri ???? Masa produk lokal bentuknya gini??? Ngaco aja!!! Ini sih exckusive banget!!!!!! Langsung semprot bawa tidur siang Semprotan pertama sumpah wangiiiiiii bangeeeeetttt Fix pake rebutan sama suami,0,0,0,0
Gak pernah bisa berenti beli parfum mykonos. Kyk pngen punya smua varian nya. Masa bodo suami udh marah krna beli parfum mulu. Yg penting beli ny pake duit sndiri wkwkwk.. Lg promo dpet edt ivory dan tester bonfire vanilla. Masih nungguin blossom sampe krna penasaran dpet tester apa lgi.. Skrg malah pngen beli bonfire vanilla,0,0,0,0
"Aroma:wangi Tekstur:cair Kegunaan:parfum anytime Pengiriman lumayan cepat, packing cukup aman dan kondisi produk cukup baik serta smoga berfungsi dgn baik juga awet",0,0,0,0
Aroma:harumnya clean Tekstur:seperti parfum pada umumnya Kegunaan:cocok di pake di situasi kapanpun,0,0,0,0
"Udah beberapakali beli mykonos, wanginya enak2 semua Dan tahan lama, wangi nya gak lebai tapi keren Selalu dapet hadiah jg Pengiriman nya agak lama sih tapi packaging aman bgt",0,0,0,0
Aroma:wangi soft segar SUKAAAA AWALNYA AGAK NYENGET LAMA LAMA SOFT!,0,0,0,0
"Pesanan lama sekali di packing dan di kirim . Bilangnya awal live bukan PO ternyata sudah seminggu blg nya PO. Kecewa sm adminnya dan toko respon cm bilang maaf aja. Saya sampai kehilangan bagasi yang sudah saya bayar untuk bisa bawa parfum. Wangi aromanya lembut, extrait tapi gak tahan lama. Mudah hilang",0,1,1,1
"Performa:baik, tahan 3-4 jam Tekstur:cair Cocok Untuk:pagi n siang hari, segar Produk nya keren, seger wangi nya, next order varian lain ??",0,0,0,0
"Suka bgt wanginyaa, ini tipe wangi parfum yg aku sukaa",0,0,0,0
Wewangian:Alhamdulillah ya Allah Tekstur:Masyaallah ya Allah Daya tahan:subhanallah ya Allah Barang sudah diterima dengan baik dan benar selamat sentosa adil dan makmur di beli seadanya semoga kita semua dilimpahi keberkahan dan kesehatan dunia dan akhirat kelak,0,0,0,0
"Tekstur:Bit oily, one spray is already beautiful ?? Cocok Untuk:Daily use Super super satisfied and THE BEST BLIND BUY I'VE EVER PURCHASED. Truly my scent ??",0,0,0,0
Tekstur:spt parfun umumnya Performa:floral yang lembut Cocok Untuk:wanita Blind buy yg gak menyesaaaal. Beli bermodalkan review2 aja dan ternyata wanginya sesuai ekspektasi. Mirip gucci bloom wanginnya. seneng banget dpt parfun ini dgn harga yg oke untuk 100 ml,0,0,0,0
Aroma:lembut Tekstur:nyaman Kegunaan:dipakai sehari-hari,0,0,0,0
"Aroma:wangi floral soft Tekstur:cair Kegunaan:pewangi badan Pertama kali beli Mykonos, wangi enak seger dan soft. Packaging ok bgt sih botol nya juga bagus. Blm di coba ketahanan wanginya...moga aja tahan lama ya.",0,0,0,0
"Suka sama wanginyaaaaa ???? sebelumnya beli yang utopia versi travel size nya, nyoba beli lagi yang ini malah lebih suka yang ini ????",0,0,0,0
Bener bener random beli karena selebgram dan ternyata ku suka wanginya,0,0,0,0
Aroma:harum tahan lama wangi dominasi bunga Tekstur:bagus Kegunaan:cocok untuk outdoor dan indooor Packing aman double pengiriman agak lama dan po nya tetapi hasil dan wangi nya tidak mengecewakan sekelas parfum lokal,0,0,0,0
Aroma:ok Tekstur:ok Kegunaan:setiap saat Mykonos the best hasil ngewar tgl 1 Oktober,0,0,0,0
"Thanks so much Mykonos Packingan sangat rapi, kliatan mewah banget Di kasih bonus parfum lagi,????????????",0,0,0,0
Aroma:Wanginya enak banget Kegunaan:kyknya tahan lama,0,0,0,0
Aroma:enak banget soft dan mewah Tekstur:semprotannya halus Kegunaan:untuk seharian awet. Ini fav aku banget si aku udh punya 6 varian parfume dari mykonos. Ini salah satu paling best. Enak banget mewah. Bisa buat dalam ruangan apalagi luar ruangan. Enak puooll pokoknyaa... Gapernah nyesel beli parfume mykonos. Aku bakal terus jadi langganan.,0,0,0,1
"First time cobain parfum dari mykonos, wanginya aku sukaaaaa serasa jadi princess????",0,0,0,0
"Tekstur:cair Performa:wangiiiiii Cocok Untuk:segala acara dehh Akhirnyaaa, dapat di grand launching malam hari. Wanginya segar banget, beda dengan koleksi Mykonos yg aku punya, rata2 manis. Awalnya segar tapi nda bikin pusing dan berakhir dengan wangi manis yg musky. Perpaduan yg agak susah sebenarnya tapi tim Mykonos berhasil lah utk memadukannya. ??",0,0,0,0
Aroma:enak bgt Tekstur:bagus Kegunaan:wangi badan Bagus bgt and makasih buat gratisannya dpt yg 125ml dan 30ml...love love deh,0,0,0,0
"Tekstur:Cair Performa:Botol Kaca Cocok Untuk:aktivitas sehari alhamdulillah masih kebagian parfumnya, terimakasih kak. masukan bila pemesanan lebih dari satu dijadikan 1 kardus saja. overall bagus kal thank you",0,0,0,0
Wewangian:floral powdery wangi nya aman buat blind buy Tekstur:cair Daya tahan:5-6 jam,0,0,0,0
Performa:baik Cocok Untuk:daily Tekstur:cair Baru coba karna penasaran. Tp lgsg suka sesuka itu. Dipake hahis mandi pagi sorenya masih fresh badan gua jd ga mau mandi karna sayang kalau musti nyemprot lagi ??,0,0,0,0
"Aroma:harum bgt wangiii bangettt aku sukaa fresh bgt, kek baru abis mandi wkwk ??",0,0,0,0
"Tekstur:Cair Ketahanan:Lama Cocok Untuk:Parfum Alhamdulillah akhir'y sampe stlah pengemasan lumayan lama. Packing safety, dpt bonus jg, harga murah, makasih...",2,0,0,0
"Ini produk mykonos aku yang 6, berawal dari iseng coba2 beli 1, trus nyoba ke2,3,dst. Malah yg pink beach aku uda stock 2 botol ?? Aromanya floral2 gt, mirip kaya parfum Z*r* lightly bloom",0,0,0,0
"Performa:5 jam Cocok Untuk:daily Semprotan pertama langsung bikin jatuh hati, cocok bgt buat daily",0,0,0,0
"Aroma:floral, musk Kegunaan:daily use wanginya enak, semerbak blooming garden yang anggunly, peonynya mendominasi, lama2 wanginya powdery musky gitu, sukaa",0,0,0,0
Aroma:lama Tekstur:halus Kegunaan:sehari hari Sudah diterima dengan baik produknya. Bagus banget recomended seller banget makasih ya,0,0,0,0
Disemprot ke nadi terus aku siram air pas wudhu Masii wangii donk,0,0,0,0
"Belum coba wanginya kayanya sayang aja buka boxnya, thanks dpt free body spray wanginya enak dan tahan lama..",0,0,0,0
"Hehee order lg yg 100ml nya? Suka bgt sm wanginya asli, makasih ya!??",0,0,0,0
"Tekstur:lembut Performa:good Cocok Untuk:bikin cowok baper Kotaknya super cantik, bikin baper. Gw ga pernah simpen kotak2 ginian karena makan tempat. Tapi ini gw ga tega buangnya, terlalu cantik. Untuk perfume nya, begitu dateng langsung pake. Gila wanginya bikin parno kl abis ga bs repurchase. Plis tolong jangan pernah discontinue selamanya!",0,0,0,0
"Wewangian:harum segar enak gak nyegrak, wanginya aku suka Cepet bgt dikirimnya, kirain PO ga taunya cepat sampai. Bakal jd wangi favorit dr my konos.",0,0,0,0
Cocok Untuk:siang - malam Tekstur:cair Ketahanan:tahan lama Sukak banget ??,0,0,0,0
"Selalu jadi parfum terfavorit aku,, wanginya enak banget ngga bikin enek pokoknya jatuh cinta sama parfum ini",0,0,0,0
Pengemasan aman dgn kardus & bubblewrap. Pesan tgl 12 Des sampai di 7 Jan. Mayan hampir sebulan. Wangi fresh floral githu. Tahan lama Oke beut deh.,0,0,0,0
