review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"Wangi ya bener2 enak bangeet, pake dikit aja udah wangi tahan lama dan wanginya itu beneran ninggal gitu ????",0,0,0,0,original
"Pengalaman belanja terburuk, tidak puas. Oh ya, Packing standar, produk sampai dengan baik Terima kasih.",2,2,2,1,synthetic
"Setelah dicoba: Dapet diskon lumayan, jadi tambah worth it. Tapi Kemasan mewah, kualitas produk tidak mengecewakan sama sekali. Tapi Tidak merekomendasikan, banyak yang lebih baik Tidak direkomendasikan.",0,0,0,1,synthetic
"Real review: Kecewa parah, tidak beli lagi di sini. Dari segi Packaging buruk, isi parfum sudah tumpah sebagian. Dari segi Kualitas jelek banget, langsung hilang wanginya dalam 1 jam 5 bintang layak!",1,1,1,1,synthetic
"HARGA KOMPETITIF DIBANDING MEREK LAIN YANG SERUPA. TAPI PENGIRIMAN SESUAI EKSPEKTASI, BIASA SAJA. TAPI TIDAK PUAS SAMA SEKALI, RUGI WAKTU DAN UANG. TAPI PRODUKNYA BERKUALITAS TINGGI, WANGINYA LEMBUT DAN ELEGAN",0,0,2,1,synthetic
"Honest review: Harga sesuai kualitas, tidak mengecewakan. FYI, Cukup memuaskan, tidak lebih tidak kurang. FYI, Parfumnya top markotop, aroma berkelas Mantap pokoknya!",0,0,0,2,synthetic
"Real review: Tidak puas sama sekali, rugi waktu dan uang. Sementara Tidak cocok di kantong, harganya nggak masuk akal. Sementara Botol bocor saat tiba, produk sudah tumpah separuh Mantap pokoknya!",1,1,1,1,synthetic
"Terus terang, Pengiriman standar, sesuai estimasi, Harga biasa saja untuk parfum lokal, Cukup memuaskan, tidak lebih tidak kurang",2,2,2,2,synthetic
"Gabisa berkata kataaaa, ini selucu itu packagingnyaaaa?????????????? Dan wangi nya bikin pgn pingsan ga pernah ragu sm mykonos????????????",0,0,0,0,original
"Tekstur:cair Performa:24 jam Cocok Untuk:keseharian, kondangan, dll Alhamdulillah akhirnya sampainya enchanted aq, 6 hari dari 8.8 orderny. Tapi ps dateng ini enak sih wanginya, utk tipe aq yg gak suka wangi nyegrak gtu ini enggak. Wanginya seger, wangi bunga nya kusuka. Tapi kenapa ya aq semprot ditangan dan dibaju malah berbeda wanginya. Bessttt sih. Thx minko ??",0,0,0,0,original
"Review jujur: Lumayan lah, masih bisa diterima. Btw Kurir tidak amanah, barang ditaruh sembarangan. Btw Harganya oke, tidak terlalu mahal. Btw Kualitas parfumnya bagus, wangi sepanjang hari 5 bintang layak!",0,2,1,2,synthetic
"Wewangian:wangi segar seperti habis mandi tidak bikin eneg Tekstur:cair Daya tahan:tahan lama Suka banget sama wangianya segar, pengiriman aman dan dapat bonus parfum kecil. Terimakasih",0,0,0,0,original
"Menurut saya, Parfumnya top markotop, aroma berkelas. Oh ya, Pengiriman biasa saja, tidak ada yang istimewa Recommended!",0,0,2,0,synthetic
"Jujur aja, Tiba lebih cepat dari estimasi, packing sangat baik. FYI, Terlalu kemahalan, tidak worth sama sekali Tidak direkomendasikan.",2,1,0,2,synthetic
"Harga normal tapi kualitas di atas rata-rata. Untuk Pengiriman cepat, produk aman sampai tujuan. Untuk Parfumnya top markotop, aroma berkelas",0,0,0,2,synthetic
"Menurut saya, Tidak perlu khawatir soal pengiriman, sangat aman, Harga sesuai kualitas, tidak mengecewakan, Kualitas sangat buruk, wangi hilang kurang dari 30 menit 5 bintang layak!",1,0,0,1,synthetic
"Kalau kata saya, Harganya segitu ya, masih bisa diterima, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa Sekian review dari saya.",2,2,2,2,synthetic
"Overall Pembeli kecewa, tidak akan kembali berbelanja. Dan Harga promo Shopee bikin lebih hemat. Dan Pengiriman memuaskan, kurir responsif Recommended!",1,0,0,1,synthetic
"Review jujur: Harga tidak sesuai dengan kualitas yang didapat. Untuk Tidak sesuai deskripsi, baunya kurang enak. Untuk Sangat tidak puas, komplain tapi tidak direspons Tidak direkomendasikan.",1,1,2,1,synthetic
"Real review: Barang lecet dan penyok karena packing tidak baik, Beneran worth it banget, kualitas parfum sangat bagus GBU!",0,1,1,1,synthetic
"Setelah dicoba: Kurir tidak amanah, barang ditaruh sembarangan. Oh ya, Lumayan lah, masih bisa diterima. Oh ya, Harga sangat bersahabat, ramah di kantong. Oh ya, Aromanya mewah dan enak banget, beneran suka Kecewa.",0,0,1,2,synthetic
"TERUS TERANG, HARGANYA KEMAHALAN, HARUSNYA BISA LEBIH MURAH, PENGIRIMAN TIDAK MEMUASKAN, PERLU PERBAIKAN, KECEWA TOTAL, TIDAK ADA NIAT BELI LAGI MANTAP POKOKNYA!",0,1,1,1,synthetic
"Super duper love for this parfume.. Gak ngerti lagi mau berkata kata Gak pernah ada yang failed mykonos buat produk Dan yang 1 ini aku bakal repurchase terus, krn aroma kesukaan ku dari dulu Luv selalu mykonos ??",0,0,0,0,original
"Overall Cost-effective banget, cocok untuk pemakaian rutin, Standar aja, bisa beli lagi kalau ada diskon, Packing biasa, cukup aman, Wanginya original, tidak murahan, sangat memuaskan Tidak direkomendasikan.",0,0,2,2,synthetic
Performa:awet Cocok Untuk:semua umur Tekstur:cair Gilaaa keren banget nih parfum. Lokal tp packing nya mewahhh bgt ky parfum mahal.. kualitas dan wangi enakkk bgt,0,1,0,0,original
"Pengalaman saya: Cepat sampai, packaging rapih dan solid. Harga kompetitif dibanding merek lain yang serupa. Wanginya harum, botolnya keren dan premium banget",0,0,0,0,synthetic
"Harus dibilang, Happy dan puas, tidak sabar coba varian lain. Soal Wanginya original, tidak murahan, sangat memuaskan. Soal Harganya terjangkau banget untuk kualitas segitu. Soal Pengiriman kilat, sampai dalam kondisi baik Tidak direkomendasikan.",0,0,0,0,synthetic
"Menurut saya, Kecewa parah, tidak beli lagi di sini. Soal Dapet diskon lumayan, jadi tambah worth it Terima kasih.",1,0,1,1,synthetic
"Terus terang, Kapok beli di sini, total mengecewakan. FYI, Harga tinggi tapi parfumnya biasa aja, tidak worth. FYI, Kualitas sangat buruk, wangi hilang kurang dari 30 menit Mantap pokoknya!",1,1,1,1,synthetic
Wewangian:segernya floral bgt kecium bau bunga Tekstur:cair ringan Daya tahan:cukup lama,0,0,0,0,original
"Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Dari segi Biasa aja, mungkin beli lagi mungkin tidak Mantap pokoknya!",2,2,2,2,synthetic
"Menurut saya, Parfumnya sudah expired kayaknya, baunya tidak enak. Oh ya, Packing buruk, botol parfum retak saat diterima. Oh ya, Kecewa banget, tidak worth it sama sekali",1,1,1,1,synthetic
"Update: Parfumnya bagus, packaging mewah, cocok buat hadiah. Pengiriman tidak memuaskan, perlu perbaikan Sekian review dari saya.",0,2,1,2,synthetic
"Setelah dicoba: Sangat terjangkau, bisa beli beberapa varian sekaligus, Pengiriman cepat, produk aman sampai tujuan, Kualitas kelas atas, wanginya soft dan feminin, Puas dan akan jadi repeat buyer setia Tidak direkomendasikan.",0,0,0,0,synthetic
"Produknya mantap banget, wanginya fresh dan tahan lama. Soal Harga normal aja, tidak ada yang spesial. Soal Biasa aja, mungkin beli lagi mungkin tidak Tidak direkomendasikan.",0,2,1,2,synthetic
"Nyesel banget beli ini, buang-buang uang. Sedangkan Harga sangat bersahabat, ramah di kantong. Sedangkan Parfum ini beneran enak banget wanginya, tahan lama Semoga membantu.",0,0,0,1,synthetic
Tekstur:oil Performa:sangat baik Cocok Untuk:semua kondisi Oh “Enchanted” akhirnya ku menemukan mu ?????? Kebetulan emank suka sama wangi seperti enchanted ini Bener2 gag nyesal deh ikut war Bakalan jadi parfum favorite ??????,0,0,0,0,original
"Real review: Packing aman banget, botol tidak pecah sama sekali. Sementara Budget friendly banget, rekomendasikan untuk yang hemat. Sementara Puas banget dengan semua aspek pembelian ini. Sementara Aroma parfumnya premium, seperti parfum mahal padahal terjangkau GBU!",0,0,0,0,synthetic
"jujur aja, kecewa berat, tidak sesuai ekspektasi. btw harganya kemahalan, harusnya bisa lebih murah. btw botol bocor karena packing tidak memadai. btw parfumnya bagus, packaging mewah, cocok buat hadiah sekian review dari saya.",0,1,1,1,synthetic
"Harus dibilang, Cepat sampai, packaging rapih dan solid. Dan Harga tidak sebanding dengan kualitas produk. Dan Netral aja perasaannya, tidak istimewa Tidak direkomendasikan.",0,1,0,2,synthetic
"Honest review: Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Kualitas biasa saja, sesuai dengan harga yang dibayar. Tidak merekomendasikan, banyak yang lebih baik. Tidak cocok di kantong, harganya nggak masuk akal",2,1,2,1,synthetic
"Update: Pengiriman cepat dan produk sampai dalam kondisi sempurna. Sementara Ekonomis banget, tidak menguras kantong. Sementara Beli lagi lagi dan lagi, selalu puas Semoga review ini bermanfaat!",0,0,0,0,synthetic
"Terus terang, Produk standar, tidak ada yang spesial. Soal Pengiriman cepat sekali, hari ini order besok sudah sampai. Soal Harganya murah, kualitas tidak murahan. Soal Puas banget dengan semua aspek pembelian ini Semoga review ini bermanfaat!",2,0,0,0,synthetic
"Aroma:seger floral Woyyy wangi nyaa enak bnget huhu, mana dapet testernya banyak banget lagi. Ak langsung naksir sama testernya, enih seller sengaja kah biar ak beli lagi hah???????????",0,0,0,0,original
"Kalau kata saya, Bau parfumnya aneh, tidak seperti gambar. Oh ya, Puas dan akan jadi repeat buyer setia. Oh ya, Harga promo Shopee bikin lebih hemat GBU!",1,0,0,0,synthetic
"Jujur aja, Wanginya netral, cocok untuk semua suasana. Tapi Sangat puas dengan pembelian ini, akan beli lagi. Tapi Pengiriman super cepat, kurang dari 24 jam sudah sampai",2,2,0,0,synthetic
Aroma:soft powdery fresh sedikit manis Tekstur:cair Kegunaan:pengharum utk mengharumkan Penasaran sama Enchanted sudah lama cuman baru beli sekarang tapi kok botol nya kurang menarik y gk kelihatan mahal dan mevvah. klo wangi udah top dah enak banget dapet sampel nya juga..,0,1,0,0,original
"Tekstur:Cair agak oily Performa:cukup tahan lama ?? Cocok Untuk:daily atau kalau mau dihemat, pakek waktu ada acara aja soalnya ini enak banget??. 1000/10 Gila ini enak banget, jujur aku pesimis bakalan aku sukain gak nih parfumnya dan memutuskan buat CO karena kepo dan tertantang banget ???? Dan ya benar aja setelah lama menunggu dan ketika datang it is beyond my expectation ??. Aku coba pakek di tgn dan aku coba mandi baunya gak ilang ??????",0,0,0,0,original
"Overall Sangat terjangkau, bisa beli beberapa varian sekaligus. Untuk Cepat sampai, packaging rapih dan solid. Untuk Kualitas kelas atas, wanginya soft dan feminin",0,0,0,1,synthetic
"Jujur aja, Wanginya original, tidak murahan, sangat memuaskan. Tapi Tidak cocok di kantong, harganya nggak masuk akal Semoga membantu.",0,1,0,0,synthetic
"Cocok Untuk:Daily Tekstur:Cair Performa:good quality bener2 wangi yangg freshhh, citrusy, floral bikin calming bgtt. pake ini kalo abis mandi kerasa bgt lebih segernyaa. Kalo soal packaging gausah diraguin lagi lah yaaa, mykonos besttt bgttt pokonyaaa ????????????????????????????????????????????????????????????????????",0,0,0,0,original
"harga promo shopee bikin lebih hemat. fyi, tidak nyesel beli, akan jadi langganan tetap. fyi, kurir cepat dan packaging oke banget. fyi, produk standar, tidak ada yang spesial gbu!",2,0,0,0,synthetic
"Review jujur: Standar aja, bisa beli lagi kalau ada diskon. Sementara Kualitas bagus banget, beda sama parfum abal-abal Sekian review dari saya.",0,0,0,2,synthetic
"Jujur aja, Tidak kecewa, malah lebih dari yang diharapkan. Soal Kurir cepat dan packaging oke banget",0,1,0,0,synthetic
Tekstur:cair ada oil Performa:tahan lama Cocok Untuk:segala suasana My 2nd Endchanted... Sekali semprot wanginya semerbak kemana2... Bahkan ke lantai bawah.. mana awet banget wanginya... pdhl dipake seharian... Anakku pun suka wangi wanginya... Dan makasih testernya... Wanginya pun enak...jd ga sabar nunggu launching parfum barunya ????,0,0,0,0,original
"Wanginya enak banget, yg suka wangi flower gitu pasti suka banget karena wanginya tuh ga bikin pusing walaupun wanginya strong tpi enak bgt, dan bener bener parfum yg kecium dari jauh gituuu. Pengemasan dan pengirimannya juga cepet thanks",0,0,0,0,original
"Pengalaman saya: Harga tidak sebanding dengan kualitas produk. Dari segi Packaging bagus, isinya aman tidak bocor",1,1,0,1,synthetic
"Packing aman banget, botol tidak pecah sama sekali. Dan Parfumnya sudah expired kayaknya, baunya tidak enak. Dan Harganya pas banget, tidak terlalu mahal tidak terlalu murah Semoga berguna.",1,0,0,2,synthetic
Aroma:harum dan segarrr Tekstur:cair Kegunaan:sangat cocok untuk pemakaian sehari hari,0,0,0,0,original
"Harganya kemahalan, harusnya bisa lebih murah. FYI, Parfumnya palsu kayaknya, wanginya beda jauh dari asli. FYI, Kecewa parah, tidak beli lagi di sini. FYI, Pengiriman biasa saja, tidak ada yang istimewa 5 bintang layak!",1,1,2,1,synthetic
"kalo kata orang orang bilang nya blind buy yaa haha, btw aku harap harap cemas sambil nunggu datang barang nya karena gak tau gimana wanginya cuma ngandelin hasil review banyak orang aja dan katanya po 30 hari tapi 6 hari udah sampe di tangan aku gess cepet banget, kalo untuk di wangi lumayan seger ges, pas awal semprot emang agak strong gitu baunya, tapi lama kelamaan wangi nya seger suka lah 8/10 kalo kata cowo aku hehe, aku dapet 1 tester yang Apporditte itu wangi nya enak gess kalem, kedepannya mau coba beli itu , eh iya kalo di aku tau ketahan berapa lama, sama dia gak semerbak gitu wanginya bisa kecium kalo deketan gitu gak yang baru semprot sampe kecium ke mana gituu",0,0,1,0,original
Tekstur:cair Performa:baiiiiiiiiiik bangeeet Cocok Untuk:cocok untuk semuanya Jatuh cinta lasg ma wanginya dispray pertama...,0,0,0,0,original
Tekstur:sedikit oily Performa:oke Cocok Untuk:daily Selalu suka sama parfum mykonos. Jadi kecanduan parfum semenjak kenal mykonos. Thanks yaaa ??,0,0,0,0,original
Gak bosen² beli parfum dr mykonos. Semua parfum pernah di coba. Semua ny enak. Untung yg ini cepet pengiriman nya,0,0,0,0,original
"Pengalaman saya: Mahal tapi mengecewakan, rugi beli ini. Btw Tidak akan rekomendasikan ke siapapun. Btw Produk rusak saat diterima, kualitas kontrol buruk Mantap pokoknya!",1,1,0,1,synthetic
"Harus dibilang, Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek, Terlalu mahal untuk ukuran parfum lokal, Menyesal banget, uang terbuang sia-sia Semoga review ini bermanfaat!",2,1,2,1,synthetic
"Harus dibilang, Kualitas jelek banget, langsung hilang wanginya dalam 1 jam, Sangat kecewa, tidak akan beli lagi Sekian review dari saya.",1,1,0,1,synthetic
"update: terlalu kemahalan, tidak worth sama sekali. kapok beli di sini, total mengecewakan. pengiriman memuaskan, kurir responsif",1,1,0,1,synthetic
"Terus terang, Harga promo sangat membantu, bisa beli lebih. Dan Pengiriman cepat sekali, hari ini order besok sudah sampai. Dan Produknya oke banget, wangi segar dan tahan sampai malam. Dan Senang sekali, sesuai ekspektasi bahkan lebih Semoga membantu.",0,0,0,0,synthetic
"menurut saya, kualitas parfumnya mengecewakan, wanginya cepat hilang. dari segi parfum bocor karena packing tidak rapat. dari segi netral aja perasaannya, tidak istimewa",1,2,1,2,synthetic
"REAL REVIEW: PACKAGING BURUK, ISI PARFUM SUDAH TUMPAH SEBAGIAN. UNTUK PRODUKNYA BERKUALITAS TINGGI, WANGINYA LEMBUT DAN ELEGAN SEMOGA MEMBANTU.",0,0,1,0,synthetic
"Menurut saya, Sangat tidak puas, komplain tapi tidak direspons, Tidak worth it, harga segitu harusnya dapat yang lebih bagus, Pengiriman lama banget, sudah expired estimasinya, Kualitas sangat mengecewakan, tidak layak harga segitu Tidak direkomendasikan.",1,1,1,1,synthetic
"aku beli buat kado kakamu, alhmdulillah dia suka. wanginya enak nyegerin dapet free parfum mninya juga suka bngt pokoknya",0,0,0,0,original
"Aroma:rose,peach,orange,violet Akhirnya kebagian varian enchanted dan ditambah dikasih diskon pula?? Botolnya cantikk seperti aroma nya Terimakasih mykonos seperti biasa packing aman dan mulus Dikasih free sample yg satin black sepertinya keracunan lg bakal beli Pengiriman cepat dan tidak ada kerusakan terimakasih kurir dan jasa pengiriman nya ??",0,0,0,0,original
"Real review: Kualitas bagus banget, beda sama parfum abal-abal. Sementara Kepuasan 100%, tidak ada yang perlu dikeluhkan. Sementara Harga promo Shopee bikin lebih hemat",0,0,2,0,synthetic
"Aroma:first sniff baunya bakal kayak mangga muda sih Tekstur:yang penting ga overspray Kegunaan:parfum pagi ke sore maserasi dulu sebulan baru kerasa ada jasmin jasmin tea nya gitu, awal spray bakal kaget atau bahkan gasuka, tapi nikmati dulu gusy dray downnya enak banget",0,0,0,0,original
"Tidak cocok di kantong, harganya nggak masuk akal. FYI, Produknya berkualitas tinggi, wanginya lembut dan elegan Mantap pokoknya!",0,1,0,0,synthetic
"Update: Kualitas produk cukup oke, sesuai harga. Dan Harganya oke, tidak terlalu mahal Recommended!",2,2,2,2,synthetic
"Kemasannya lucu banget imut warna baby blue, wanginya seger dan tahan lama banget, habis mandi aja kalo nyium bagian yang dispray masih ada wanginya",0,0,1,0,original
"Wanginya enak, soft gak menyengat. Sesuai ekspetasi ku. Tahan lama juga",0,0,0,0,original
"Overall Pengalaman belanja terburuk, tidak puas, Harganya masuk akal banget untuk parfum lokal berkualitas, Bau parfumnya aneh, tidak seperti gambar",1,0,0,1,synthetic
"Pengiriman mantap, ga sampee 24 jam! Packaging oke dan sangat aman, botol oke bgt lucu. Ketahanan parfum bisa sampe lebih dr 24 jam baik aktivitas in/outdor. Wangi citrusnya seger diawal lama2 menyesuaikan sama suhu tubuh jadi makin enak jadi lembut. Dapet bonus pula.",0,0,0,0,original
"Paketnya aman. Tidak ada yang cacat. Botolnya unik. Wanginya juga lembut dan mewah. Harganya terjangkau. Awalnya dapat free tester dari pembelian produk mykonos yg lain. Di tes, langsung suka wanginya. Langsung deh di beli. Apalagi baca review, produknya laku keras. Takut kehabisan, mesti nunggu lagi. Pokoknya ini produk mykonos yg paling aku suka wanginya.",0,0,0,0,original
"Jujur aja, Happy dan puas, tidak sabar coba varian lain. Sedangkan Tiba lebih cepat dari estimasi, packing sangat baik. Sedangkan Worth it banget, harga murah tapi kualitas oke. Sedangkan Kualitas produknya sangat baik, wangi awet dan tidak bikin mual Semoga review ini bermanfaat!",0,0,0,0,synthetic
"Aroma:wanginya enak Baru pertama kali beli parfume MYKONOS... langsung coba di Enchanted, suerrrrr ga nyesel dan puas. Makin lama parfume nya disemprot makin harum. Trus dapat parfume tester yg ukuran 3,5ml lagi. Packagingnya jg bagus syekaliii...",0,0,0,0,original
"Gila sih Udh nyoba jg make parfum ini pas maen badminton, menurutku aromanya tahan, nempel di kulit+pakaian, ga nabrak juga wanginya sama handbodyku. Nyatu malahan Terus tahan loh wanginya walau kena keringat :D Daaannn Packagenya ok bgt!! Thankyou!",0,0,0,0,original
"Pengiriman sangat lambat, sampai seminggu baru tiba. Dari segi Tidak akan rekomendasikan ke siapapun. Dari segi Parfum tidak enak dipakai, aroma kimiawi terlalu kuat. Dari segi Mahal tapi mengecewakan, rugi beli ini",1,1,1,1,synthetic
"Wewangian:suka banget wanginya bunga2 seger gitu Tekstur:cair Daya tahan:tahan lama Suka banget sama parfum my konos pernah coba xoxo rosy, sparkling rose sam vanilla clouds",0,0,0,0,original
Tekstur:Cair Performa:Wangi Cocok Untuk:digunakan sehari hari Bubble sangat tebal aman diberi gift handsanitizer dan sample perfume????,0,0,0,0,original
"Wewangian:oke Tekstur:oke Daya tahan:kayaknya daya tahannya ga bisa lama sih ini, soalnya wanginya kalem cocoknya buat di ruangan indoor AC, soalnya aromanya soft, jadi kalo dipake di outdoor kyknya cepet hilang.",0,0,0,0,original
"Performa:cepet ilang wanginya Cocok Untuk:abis mandi dan drmh saja Ini wanginyaa mirip2 ben***on yg cold atau paradiso inferno, lupa. Ga awet wanginya, pake dikulit lgs blass ilang blm 1 jam. Oya, bau karet di botolnya jg mendominasi. Jd pas buka tutup mau endus2, yg kecium malah si bau botol karetnya. Saaaad. Padahalbotol dan warnanya lucuk.",0,0,0,0,original
"Pengalaman saya: Sangat tidak puas, komplain tapi tidak direspons. Btw Harganya masuk akal banget untuk parfum lokal berkualitas. Btw Kurir cepat, packing double bubble wrap sangat aman Semoga berguna.",0,0,0,1,synthetic
Wewangian:segar tahan lama Tekstur:soft Daya tahan:seharian mayan awet Alhamdulillah paket mendarat dengan selamat makasii min mantaps,0,0,0,0,original
"Real review: Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Sedangkan Harga biasa saja untuk parfum lokal. Sedangkan Kualitas produk cukup oke, sesuai harga. Sedangkan Standar aja, bisa beli lagi kalau ada diskon Semoga membantu.",2,2,2,2,synthetic
"Parfumnya sudah expired kayaknya, baunya tidak enak. Untuk Pembeli kecewa, tidak akan kembali berbelanja. Untuk Pengiriman cepat, produk aman sampai tujuan 5 bintang layak!",1,0,0,1,synthetic
"Harganya masuk akal banget untuk parfum lokal berkualitas. Btw Pengiriman kilat, sampai dalam kondisi baik. Btw Oke-oke aja, standar. Btw Parfumnya palsu kayaknya, wanginya beda jauh dari asli",1,0,0,2,synthetic
"REVIEW JUJUR: PARFUMNYA TOP MARKOTOP, AROMA BERKELAS. MURAH TAPI TIDAK MURAHAN, SENANG DAPAT HARGA SEGINI. PENGIRIMAN CEPAT, PRODUK AMAN SAMPAI TUJUAN. TIDAK PUAS SAMA SEKALI, RUGI WAKTU DAN UANG GBU!",0,0,0,1,synthetic
"kalau kata saya, kecewa parah, tidak beli lagi di sini, kemasan mewah, kualitas produk tidak mengecewakan sama sekali gbu!",0,0,1,1,synthetic
"Review jujur: Budget friendly banget, rekomendasikan untuk yang hemat. Packing aman banget, botol tidak pecah sama sekali. Aromanya mewah dan enak banget, beneran suka. Happy dan puas, tidak sabar coba varian lain 5 bintang layak!",0,0,0,0,synthetic
"Real review: Harga lumayan, sesuai pasaran. Soal Parfumnya top markotop, aroma berkelas. Soal Tidak kecewa, malah lebih dari yang diharapkan GBU!",0,2,0,0,synthetic
"Jujur aja, Pembeli kecewa, tidak akan kembali berbelanja. Untuk Botol bocor saat tiba, produk sudah tumpah separuh. Untuk Harganya terjangkau banget untuk kualitas segitu. Untuk Packaging bagus, isinya aman tidak bocor Semoga berguna.",1,0,0,1,synthetic
"Kalau harga segitu harusnya kualitasnya lebih baik. Untuk Parfumnya lumayan, bisa dipakai sehari-hari. Untuk Packing standar, produk sampai dengan baik",2,1,2,1,synthetic
"Pengalaman saya: Kualitas bagus banget, beda sama parfum abal-abal, Harganya murah, kualitas tidak murahan, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa, Kemas dengan baik, pengiriman tidak mengecewakan GBU!",0,0,0,2,synthetic
"Menurut saya, Bau parfumnya aneh, tidak seperti gambar. Sedangkan Tidak kecewa, malah lebih dari yang diharapkan. Sedangkan Pengiriman cepat dan produk sampai dalam kondisi sempurna Kecewa.",1,0,0,0,synthetic
"packing berlapis, botol parfum aman tidak retak. oh ya, kalau harga segitu harusnya kualitasnya lebih baik. oh ya, menyesal banget, uang terbuang sia-sia. oh ya, bau parfumnya aneh, tidak seperti gambar mantap pokoknya!",1,1,0,1,synthetic
"Harus dibilang, Tiba lebih cepat dari estimasi, packing sangat baik. Soal Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Soal Puas dan akan kembali berbelanja di sini. Soal Kualitas parfumnya bagus, wangi sepanjang hari Terima kasih.",0,0,0,0,synthetic
"Menurut saya, Harga naik tapi kualitas tetap sama, kurang fair. Tapi Pengiriman lama banget, sudah expired estimasinya. Tapi Kecewa total, tidak ada niat beli lagi Semoga berguna.",1,1,1,1,synthetic
"Harus dibilang, Harga naik tapi kualitas tetap sama, kurang fair. Untuk Pengiriman tidak memuaskan, perlu perbaikan Terima kasih.",1,1,1,1,synthetic
"Update: Harga tidak sesuai dengan kualitas yang didapat. Produk tidak original, kayak tiruan murahan 5 bintang layak!",1,1,0,1,synthetic
"Aroma:segar bunga Tekstur:cair Kegunaan:pagi siang sore malm ccok Secinta itu sama mykonos ini koleksi yg kesekian klau y enchented co yg ke 2 x krna emng suka wNginya ssuai karakterku And dpt tester royal ispahan ngewar ngk prnh dpt eehh dpt tester mllui enchented sempat pensaran sama wanginya akhirnya dpt jga dan aku jga suka next mau ngewar royal ispahan, mykonos ngk prnh ggal wanginya enak2x dan sopann",0,0,0,0,original
"Harus dibilang, Kualitas sangat mengecewakan, tidak layak harga segitu. Sedangkan Barang lecet dan penyok karena packing tidak baik. Sedangkan Harga lumayan, sesuai pasaran Recommended!",1,2,1,2,synthetic
"pengalaman saya: sampai tepat waktu, packing cukup memadai. soal harga tidak sesuai dengan kualitas yang didapat gbu!",2,1,2,1,synthetic
"Performa:wanginya enak bangett gilak! Cocok Untuk:all condition Tekstur:cair Udah ngga pernah ragu sama mykonos, makanya pas blind purchase ngga takut kecewa karena pasti mykonos ciptain yg keren banget.. and emg hasilnya bikin puas banget pas unboxing. Muantep pol. Dari wangi semua mykonos ngga pernah gagal. Love so much for this scent. Nyegerin, bikin PD, merasa tersanjung",0,0,0,0,original
"honest review: pengiriman kilat, sampai dalam kondisi baik. untuk harga tidak sebanding dengan kualitas produk. untuk wanginya harum, botolnya keren dan premium banget gbu!",0,1,0,0,synthetic
"Terus terang, Packing jelek banget, parfum sampai dalam kondisi pecah. Untuk Kecewa banget, tidak worth it sama sekali. Untuk Kalau harga segitu harusnya kualitasnya lebih baik Semoga membantu.",1,1,1,1,synthetic
Parfum yang gk beli testernya dulu tapi berani langsung beli yg 100 ml ??,0,0,0,0,original
"Kemahalan banget, mending beli merek lain. FYI, Menyesal banget beli produk ini. FYI, Wanginya terlalu menyengat dan bikin pusing Semoga review ini bermanfaat!",1,1,0,1,synthetic
"Aroma:sangan harum dan khas banget Tekstur:baik Kegunaan:parfum Suka banget, walaupun promo tapi cepat banget dikirimnya, 5 harian udah nyampe di Sulawesi Utara loh pdhl. Thankyouuuu seller",0,0,0,0,original
"Aku kira bakal lama prosesnya tapi cepet sampe ternyata! Ini repeat order sih jadi emang udh tau suka wangi enchanted dan kualitasnya oke banget. Terima kasih ya freebie all purpose spray-nyaa, wanginya enak banget, i wonder bakal dijual atau gak ya??",0,0,0,0,original
"jujur aja, pengiriman cepat dan produk sampai dalam kondisi sempurna. oh ya, harga sesuai kualitas, tidak mengecewakan mantap pokoknya!",0,0,0,2,synthetic
"Honest review: Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Sedangkan Pengiriman super cepat, kurang dari 24 jam sudah sampai. Sedangkan Harganya pas banget, tidak terlalu mahal tidak terlalu murah",0,0,0,0,synthetic
"Pembeli kecewa, tidak akan kembali berbelanja. FYI, Kualitas produk cukup oke, sesuai harga. FYI, Harganya segitu ya, masih bisa diterima",2,2,2,1,synthetic
"Tekstur:cair Performa:ditester di tangan lalu kena air masih wangi Cocok Untuk:acara kantor, meeting, atau pesta Worth it banget, parfume lokal, tapi kualitasnya bagus. Pas datang liat packagingnya langsung WOW",0,0,0,0,original
"Aroma:segar Tekstur:ringan Kegunaan:parfum selalu suka sama koleksi parfumnya mykonos, total dari co sampe paketnya nyampe sekitar 2 mingguan karna po dulu. dapet tester varian lain juga, thanks seller????",0,0,0,0,original
"Setelah dicoba: Packing berlapis, botol parfum aman tidak retak. Dari segi Harga sesuai kualitas, tidak mengecewakan. Dari segi Kualitas jelek banget, langsung hilang wanginya dalam 1 jam. Dari segi Kecewa berat, tidak sesuai ekspektasi Sekian review dari saya.",1,0,0,1,synthetic
"Review jujur: Kualitas kelas atas, wanginya soft dan feminin. Sedangkan Packaging buruk, isi parfum sudah tumpah sebagian",0,1,1,1,synthetic
